year,exporter_code,importer_code,product_code,import_value_kusd,quantity_tons,product_description,product_group,exporter_name,exporter_iso3,importer_name,importer_iso3
2022,484,156,848620,57.947,5.016,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Mexico,MEX,China,CHN
2022,490,156,848620,857913.776,2898.128,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,"Other Asia, nes",S19,China,CHN
2022,528,156,848620,2493311.466,2355.337,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Netherlands,NLD,China,CHN
2022,608,156,848620,503.517,2.711,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Philippines,PHL,China,CHN
2022,699,156,848620,65.189,0.282,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,India,IND,China,CHN
2022,702,156,848620,2514347.065,6368.909,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Singapore,SGP,China,CHN
2022,703,156,848620,307.842,4.666,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Slovakia,SVK,China,CHN
2022,704,156,848620,1681.769,3.263,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Viet Nam,VNM,China,CHN
2022,705,156,848620,623.622,3.358,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Slovenia,SVN,China,CHN
2022,752,156,848620,1080.516,2.529,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Sweden,SWE,China,CHN
2022,757,156,848620,86227.085,267.031,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Switzerland,CHE,China,CHN
2022,764,156,848620,1007.254,27.045,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Thailand,THA,China,CHN
2022,784,156,848620,16.651,0.891,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,United Arab Emirates,ARE,China,CHN
2022,826,156,848620,273486.384,560.112,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,United Kingdom,GBR,China,CHN
2022,842,156,848620,3251879.23,11998.237,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,USA,USA,China,CHN
2023,32,156,848620,2.15,0.022,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Argentina,ARG,China,CHN
2023,36,156,848620,47.497,,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Australia,AUS,China,CHN
2023,40,156,848620,573762.073,1029.58,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Austria,AUT,China,CHN
2023,56,156,848620,530.224,1.41,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Belgium,BEL,China,CHN
2023,116,156,848620,69.354,2.345,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Cambodia,KHM,China,CHN
2023,124,156,848620,8893.872,26.622,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Canada,CAN,China,CHN
2023,203,156,848620,1671.19,6.683,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Czechia,CZE,China,CHN
2023,208,156,848620,4.241,1.0,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Denmark,DNK,China,CHN
2023,246,156,848620,20643.728,60.914,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Finland,FIN,China,CHN
2023,251,156,848620,41203.074,140.038,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,France,FRA,China,CHN
2023,276,156,848620,247913.13,1179.012,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Germany,DEU,China,CHN
2023,344,156,848620,3675.63,6.992,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,"China, Hong Kong SAR",HKG,China,CHN
2023,372,156,848620,561.779,3.354,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Ireland,IRL,China,CHN
2023,376,156,848620,1088.0,4.808,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Israel,ISR,China,CHN
2023,380,156,848620,135949.082,399.856,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Italy,ITA,China,CHN
2023,392,156,848620,7495050.072,31099.824,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Japan,JPN,China,CHN
2023,410,156,848620,1118483.485,5657.945,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Rep. of Korea,KOR,China,CHN
2023,440,156,848620,340.768,0.8,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Lithuania,LTU,China,CHN
2023,442,156,848620,0.216,0.05,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Luxembourg,LUX,China,CHN
2023,458,156,848620,1177230.44,1819.386,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Malaysia,MYS,China,CHN
2023,484,156,848620,675.779,0.413,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Mexico,MEX,China,CHN
2023,490,156,848620,906995.058,2808.313,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,"Other Asia, nes",S19,China,CHN
2023,528,156,848620,7091229.767,3769.942,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Netherlands,NLD,China,CHN
2023,608,156,848620,2325.17,365.864,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Philippines,PHL,China,CHN
2023,616,156,848620,981.419,2.55,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Poland,POL,China,CHN
2023,699,156,848620,1.128,0.957,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,India,IND,China,CHN
2023,702,156,848620,4284183.415,5726.966,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Singapore,SGP,China,CHN
2023,704,156,848620,433.861,,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Viet Nam,VNM,China,CHN
2023,705,156,848620,1235.191,5.879,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Slovenia,SVN,China,CHN
2023,752,156,848620,2334.837,6.958,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Sweden,SWE,China,CHN
2023,757,156,848620,109543.73,311.027,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Switzerland,CHE,China,CHN
2023,764,156,848620,1939.608,223.058,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Thailand,THA,China,CHN
2023,784,156,848620,1.361,0.5,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,United Arab Emirates,ARE,China,CHN
2023,792,156,848620,30.0,0.027,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,TÃ¼rkiye,TUR,China,CHN
2023,826,156,848620,241663.172,519.6,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,United Kingdom,GBR,China,CHN
2023,842,156,848620,3096635.542,9523.026,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,USA,USA,China,CHN
2024,32,156,848620,5.511,0.033,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Argentina,ARG,China,CHN
2024,40,156,848620,805763.936,1436.608,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Austria,AUT,China,CHN
2024,56,156,848620,314.323,1.76,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Belgium,BEL,China,CHN
2024,116,156,848620,220.0,30.15,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Cambodia,KHM,China,CHN
2024,124,156,848620,6524.873,17.474,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Canada,CAN,China,CHN
2024,203,156,848620,2792.679,3.935,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Czechia,CZE,China,CHN
2024,246,156,848620,23530.854,69.841,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Finland,FIN,China,CHN
2024,251,156,848620,37218.957,109.805,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,France,FRA,China,CHN
2024,276,156,848620,400828.764,1302.107,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Germany,DEU,China,CHN
2024,344,156,848620,4750.441,16.443,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,"China, Hong Kong SAR",HKG,China,CHN
2024,348,156,848620,328.818,10.332,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Hungary,HUN,China,CHN
2024,360,156,848620,0.122,0.005,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Indonesia,IDN,China,CHN
2024,372,156,848620,565.78,2.912,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Ireland,IRL,China,CHN
2024,376,156,848620,2014.131,4.52,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Israel,ISR,China,CHN
2024,380,156,848620,53681.595,181.671,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Italy,ITA,China,CHN
2024,392,156,848620,9781618.502,34631.01,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Japan,JPN,China,CHN
2024,410,156,848620,1523021.892,5530.054,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Rep. of Korea,KOR,China,CHN
2024,440,156,848620,357.474,1.1,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Lithuania,LTU,China,CHN
2024,458,156,848620,1181922.225,1490.179,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Malaysia,MYS,China,CHN
2024,484,156,848620,451.174,0.322,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Mexico,MEX,China,CHN
2024,490,156,848620,1134781.523,3181.542,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,"Other Asia, nes",S19,China,CHN
2024,528,156,848620,9565396.506,4804.394,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Netherlands,NLD,China,CHN
2024,608,156,848620,68.358,4.611,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Philippines,PHL,China,CHN
2024,643,156,848620,604.445,0.507,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Russian Federation,RUS,China,CHN
2024,699,156,848620,111.498,0.354,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,India,IND,China,CHN
2024,702,156,848620,5006415.985,6636.665,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Singapore,SGP,China,CHN
2024,704,156,848620,1.0,0.014,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Viet Nam,VNM,China,CHN
2024,705,156,848620,385.661,0.343,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Slovenia,SVN,China,CHN
2024,752,156,848620,1226.421,6.037,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Sweden,SWE,China,CHN
2024,757,156,848620,56382.448,152.747,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Switzerland,CHE,China,CHN
2024,764,156,848620,1272.091,98.95,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,Thailand,THA,China,CHN
2024,826,156,848620,234703.113,536.377,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,United Kingdom,GBR,China,CHN
2024,842,156,848620,3269549.747,11343.775,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,equipment,USA,USA,China,CHN
2008,4,156,854231,6.656,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Afghanistan,AFG,China,CHN
2008,36,156,854231,9270.632,67.342,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Australia,AUS,China,CHN
2008,40,156,854231,3474.95,8.3,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Austria,AUT,China,CHN
2008,50,156,854231,8.011,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Bangladesh,BGD,China,CHN
2008,56,156,854231,4328.724,14.085,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Belgium,BEL,China,CHN
2008,68,156,854231,0.823,0.005,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Bolivia (Plurinational State of),BOL,China,CHN
2008,70,156,854231,1.011,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Bosnia Herzegovina,BIH,China,CHN
2008,76,156,854231,1181.265,0.414,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Brazil,BRA,China,CHN
2008,100,156,854231,3349.613,1.538,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Bulgaria,BGR,China,CHN
2008,104,156,854231,5.6,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Myanmar,MMR,China,CHN
2008,112,156,854231,210.433,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Belarus,BLR,China,CHN
2008,124,156,854231,242323.799,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Canada,CAN,China,CHN
2008,144,156,854231,18.017,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Sri Lanka,LKA,China,CHN
2008,170,156,854231,0.696,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Colombia,COL,China,CHN
2008,188,156,854231,973600.54,155.223,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Costa Rica,CRI,China,CHN
2008,191,156,854231,106.069,0.071,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Croatia,HRV,China,CHN
2008,196,156,854231,0.423,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Cyprus,CYP,China,CHN
2008,203,156,854231,628.648,0.27,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Czechia,CZE,China,CHN
2008,208,156,854231,3990.472,58.308,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Denmark,DNK,China,CHN
2008,212,156,854231,12.716,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Dominica,DMA,China,CHN
2008,214,156,854231,334.771,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Dominican Rep.,DOM,China,CHN
2008,222,156,854231,2.945,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,El Salvador,SLV,China,CHN
2008,233,156,854231,17.331,0.005,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Estonia,EST,China,CHN
2008,246,156,854231,3856.979,4.519,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Finland,FIN,China,CHN
2008,251,156,854231,355507.369,43.4,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,France,FRA,China,CHN
2008,268,156,854231,5.643,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Georgia,GEO,China,CHN
2008,276,156,854231,533423.839,190.94,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Germany,DEU,China,CHN
2008,300,156,854231,4.801,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Greece,GRC,China,CHN
2008,340,156,854231,3.803,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Honduras,HND,China,CHN
2008,344,156,854231,656967.946,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"China, Hong Kong SAR",HKG,China,CHN
2008,348,156,854231,1467.246,1.2,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Hungary,HUN,China,CHN
2008,352,156,854231,40.417,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Iceland,ISL,China,CHN
2008,360,156,854231,148539.042,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Indonesia,IDN,China,CHN
2008,364,156,854231,0.476,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Iran,IRN,China,CHN
2008,368,156,854231,16.8,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Iraq,IRQ,China,CHN
2008,372,156,854231,871816.71,69.698,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Ireland,IRL,China,CHN
2008,376,156,854231,60574.017,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Israel,ISR,China,CHN
2008,380,156,854231,53625.507,24.859,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Italy,ITA,China,CHN
2008,392,156,854231,6802046.357,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Japan,JPN,China,CHN
2008,404,156,854231,47.586,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kenya,KEN,China,CHN
2008,408,156,854231,35.765,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Dem. People's Rep. of Korea,PRK,China,CHN
2008,410,156,854231,6730658.49,1569.891,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Rep. of Korea,KOR,China,CHN
2008,414,156,854231,2.325,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kuwait,KWT,China,CHN
2008,417,156,854231,9.504,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Kyrgyzstan,KGZ,China,CHN
2008,428,156,854231,0.429,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Latvia,LVA,China,CHN
2008,442,156,854231,6.497,0.006,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Luxembourg,LUX,China,CHN
2008,446,156,854231,15.535,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"China, Macao SAR",MAC,China,CHN
2008,450,156,854231,16.7,0.017,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Madagascar,MDG,China,CHN
2008,454,156,854231,155.226,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malawi,MWI,China,CHN
2008,458,156,854231,9602209.195,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malaysia,MYS,China,CHN
2008,462,156,854231,0.587,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Maldives,MDV,China,CHN
2008,466,156,854231,51.814,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mali,MLI,China,CHN
2008,470,156,854231,262990.266,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Malta,MLT,China,CHN
2008,478,156,854231,0.6,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mauritania,MRT,China,CHN
2008,484,156,854231,96678.626,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Mexico,MEX,China,CHN
2008,490,156,854231,16743325.484,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,"Other Asia, nes",S19,China,CHN
2008,500,156,854231,1.966,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Montserrat,MSR,China,CHN
2008,504,156,854231,72052.421,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Morocco,MAR,China,CHN
2008,516,156,854231,25.114,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Namibia,NAM,China,CHN
2008,528,156,854231,27000.964,38.801,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Netherlands,NLD,China,CHN
2008,530,156,854231,0.644,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Netherlands Antilles (...2010),ANT,China,CHN
2008,554,156,854231,756.198,0.092,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,New Zealand,NZL,China,CHN
2008,558,156,854231,14.0,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Nicaragua,NIC,China,CHN
2008,566,156,854231,136.031,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Nigeria,NGA,China,CHN
2008,579,156,854231,3418.336,3.489,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Norway,NOR,China,CHN
2008,608,156,854231,9677956.34,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Philippines,PHL,China,CHN
2008,616,156,854231,189.03,0.206,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Poland,POL,China,CHN
2008,620,156,854231,2252.778,0.003,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Portugal,PRT,China,CHN
2008,634,156,854231,3.0,,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Qatar,QAT,China,CHN
2008,642,156,854231,75.24,0.28,"Electronic integrated circuits: processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",integrated_circuit,Romania,ROU,China,CHN
